EVTDESC38016;[From.GetTitledName] approved your request but [From.GetSheHe] made sure to emphasize that this action is a favor to you and that you should remember it.;[From.Get_Le_TitledName] a accepté votre demande, mais a pris soin de mentionner qu'il faudrait rembourser cette dette un jour.;[From.GetTitledName] erfüllt Euren Wunsch, aber [From.GetSheHe] macht deutlich, dass es sich dabei um einen Gefallen Euch gegenüber handelt und dass Ihr Euch daran erinnern sollt.;;[From.GetTitledName] aprueba tu petición, pero [From.GetSheHe] ha dejado claro que esta acción es un favor hacia ti y que deberás recordarlo. ;;;;;;;;;x
EVTDESC38062;[From.GetTitledName] offers to help you out with your financial situation. [From.GetSheHeCap] wants to aquire some land in exchange for a very generous sum of money.;[From.Get_Le_TitledName] offre de vous aider dans vos tracas financiers. Sa proposition consiste à échanger des terres contre une somme généreuse.;[From.GetTitledName] bietet Euch finanzielle Unterstützung an. [From.GetSheHeCap] möchte etwas Land erwerben und lässt Euch dafür eine äußerst großzügige Summe zukommen.;;[From.GetTitledName] ofrece ayudar con tu situación financiera. [From.GetSheHeCap] quiere conseguir algunas tierras a cambio de una suma de dinero muy generosa.;;;;;;;;;x
EVTDESC50009;[From.GetTitledName] has shown mercy and will release me, in return for a future favor.;[From.Get_Le_TitledName] a fait preuve de miséricorde en me libérant, n'exigeant qu'une faveur future en échange.;[From.GetTitledName] hat Gnade walten lassen und wird mich freilassen. Dadurch bin ich einen Gefallen schuldig.;;[From.GetTitledName] ha mostrado misericordia y me liberará, a cambio de un favor futuro.;;;;;;;;;x
EVTDESC63006B;My liege has agreed to transfer a vassal to me, but I will have to repay [Root.Liege.GetHerHim] later.;M[Root.Liege.GetOnA] [Root.Liege.GetLordLady] a accepté de me transférer un vassal, mais il me faudra rembourser cette dette un jour.;Mein Lehnsherr hat zugestimmt, mir einen Vasall zu überlassen, aber ich muss mich dafür später revanchieren.;;Mi señor ha acordado transferirme un vasallo, pero tendré que compensarlo más adelante.;;;;;;;;;x
EVTDESC63041;My liege!\nLoyal servants such as I surely deserve some recognition and rewards from time to time. It is widely known that you hold huge lands and many titles, and are as generous as you are wise. Perhaps you would consider granting this humble servant the [vassal_wanted_title.GetFullName]?\n\nYour vassal, [From.GetTitledName];M[Root.GetOnA][Root.GetLordLady],\nLes loyaux serviteurs tels que moi méritent de la reconnaissance et des récompenses de temps en temps. Il est de notoriété publique que vous possédez de nombreux titres, et que vous savez faire preuve de générosité et de sagesse. Pourriez-vous envisager de donner à votre humble serviteur le titre de [vassal_wanted_title.GetFullName] ?\n\nVotre vassal[From.Get_E], [From.GetTitledName];Mein Lehnsherr!\nTreue Diener wie ich verdienen es, gewürdigt zu werden. Ihr habt viele Länder und Titel in Eurer Person vereint. Könntet Ihr Eurem untertänigen Diener den Titel [vassal_wanted_title.GetFullName] verleihen?\n\nEuer ergebener Vasall, [From.GetTitledName];;¡Mi señor!\nFieles sirvientes como yo sin duda merecen un reconocimiento y recompensas de vez en cuando. Es ampliamente conocido que tenéis  grandes tierras y muchos títulos y que sois tan generoso como sabio. ¿Quizás consideraríais conceder a este humilde servidor el [vassal_wanted_title.GetFullName]?\n\nVuestro vasallo, [From.GetTitledName];;;;;;;;;x
EVTDESC63042;My dear vassal,\n\nYou are a devoted servant, and I have decided to reward you. Please accept the [vassal_wanted_title.GetFullName] as a token of my love and your loyal service.\n\nYour liege, [From.GetTitledName];M[From.GetOnA] ch[From.GetErEre] vassal[From.Get_E],\n\nVotre dévouement mérite d'être récompensé. Veuillez accepter le titre de [vassal_wanted_title.GetFullName] comme preuve de mon affection et de ma reconnaissance pour vos loyaux services.\n\nVotre [From.GetLordLady] lige, [From.GetTitledName];Mein lieber Vasall,\n\nIhr seid ein gehorsamer Diener und ich habe beschlossen, dies zu honorieren. Als Zeichen meiner Gunst erhaltet Ihr für Eure treuen Dienste den Titel eines [vassal_wanted_title.GetFullName].\n\nEuer Lehnsherr, [From.GetTitledName];;Mi querido vasallo,\n\nEres un sirviente leal y he decidido recompensarte. Por favor, acepta el [vassal_wanted_title.GetFullName] como muestra de mi amor y tu fiel servicio.\n\nTu señor, [From.GetTitledName].;;;;;;;;;x
EVTOPT_38016_TOOLTIP;You owe [From.GetTitledName] a favor.\n;Vous devez une faveur [From.Get_au_TitledName].\n;Ihr schuldet [From.GetTitledName] einen Gefallen.\n;;Le debes un favor a [From.GetTitledName].;;;;;;;;;x
EVTOPTA38062;A perfect solution!;Une solution idéale !;Eine hervorragende Lösung!;;¡Una solución perfecta!;;;;;;;;;x
EVTOPTA50009;I won't forget this.;Je m'en souviendrai.;Das werde ich nicht vergessen.;;No olvidaré esto.;;;;;;;;;x
EVTOPTA_38011;Give the money in exchange for a favor.;Échanger l'argent contre une faveur.;Zahlt und Ihr erhaltet dadurch einen Gefallen.;;Dar dinero a cambio de un favor.;;;;;;;;;x
